<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USD000000TOD,1,20131227,130100,32.5625000,32.5625000,32.5595000,32.5600000,6591000
USD000000TOD,1,20131227,130200,32.5625000,32.5675000,32.5625000,32.5675000,4914000
USD000000TOD,1,20131227,130300,32.5675000,32.5685000,32.5665000,32.5685000,2379000
USD000000TOD,1,20131227,130400,32.5690000,32.5690000,32.5690000,32.5690000,100000
USD000000TOD,1,20131227,130500,32.5670000,32.5690000,32.5655000,32.5690000,2154000
USD000000TOD,1,20131227,130600,32.5680000,32.5715000,32.5605000,32.5695000,5956000
USD000000TOD,1,20131227,130700,32.5705000,32.5750000,32.5700000,32.5750000,3039000
USD000000TOD,1,20131227,130800,32.5720000,32.5750000,32.5700000,32.5700000,2205000
USD000000TOD,1,20131227,130900,32.5715000,32.5725000,32.5710000,32.5710000,4076000
USD000000TOD,1,20131227,131000,32.5735000,32.5750000,32.5735000,32.5735000,2059000
USD000000TOD,1,20131227,131100,32.5735000,32.5780000,32.5735000,32.5780000,12361000
USD000000TOD,1,20131227,131200,32.5780000,32.5820000,32.5780000,32.5820000,6910000
USD000000TOD,1,20131227,131300,32.5800000,32.5800000,32.5750000,32.5790000,5464000
USD000000TOD,1,20131227,131400,32.5785000,32.5785000,32.5755000,32.5785000,1614000
USD000000TOD,1,20131227,131500,32.5775000,32.5775000,32.5750000,32.5750000,1902000
USD000000TOD,1,20131227,131600,32.5705000,32.5740000,32.5700000,32.5735000,1955000
USD000000TOD,1,20131227,131700,32.5740000,32.5760000,32.5735000,32.5760000,4585000
USD000000TOD,1,20131227,131800,32.5775000,32.5800000,32.5775000,32.5800000,2546000
USD000000TOD,1,20131227,131900,32.5795000,32.5800000,32.5795000,32.5800000,2382000
USD000000TOD,1,20131227,132000,32.5800000,32.5800000,32.5780000,32.5800000,2756000
USD000000TOD,1,20131227,132100,32.5780000,32.5790000,32.5730000,32.5730000,1992000
USD000000TOD,1,20131227,132200,32.5750000,32.5765000,32.5705000,32.5755000,2928000
USD000000TOD,1,20131227,132300,32.5755000,32.5790000,32.5755000,32.5785000,8658000
USD000000TOD,1,20131227,132400,32.5790000,32.5790000,32.5780000,32.5785000,1512000
USD000000TOD,1,20131227,132500,32.5795000,32.5965000,32.5790000,32.5965000,40515000
USD000000TOD,1,20131227,132600,32.5965000,32.5990000,32.5920000,32.5965000,7059000
USD000000TOD,1,20131227,132700,32.5995000,32.5995000,32.5970000,32.5985000,743000
USD000000TOD,1,20131227,132800,32.5975000,32.5995000,32.5975000,32.5995000,5483000
USD000000TOD,1,20131227,132900,32.6000000,32.6035000,32.6000000,32.6015000,16400000
USD000000TOD,1,20131227,133000,32.6035000,32.6060000,32.5965000,32.6040000,30879000
USD000000TOD,1,20131227,133100,32.6015000,32.6015000,32.5985000,32.5985000,2219000
USD000000TOD,1,20131227,133200,32.5995000,32.5995000,32.5925000,32.5925000,12834000
USD000000TOD,1,20131227,133300,32.5945000,32.5950000,32.5930000,32.5950000,12511000
USD000000TOD,1,20131227,133400,32.5950000,32.5970000,32.5935000,32.5950000,13094000
USD000000TOD,1,20131227,133500,32.5940000,32.5985000,32.5940000,32.5940000,10558000
USD000000TOD,1,20131227,133600,32.5925000,32.5980000,32.5925000,32.5980000,4304000
USD000000TOD,1,20131227,133700,32.5975000,32.5975000,32.5950000,32.5955000,3109000
USD000000TOD,1,20131227,133800,32.5950000,32.5955000,32.5950000,32.5950000,1668000
USD000000TOD,1,20131227,133900,32.5970000,32.5970000,32.5935000,32.5950000,1189000
USD000000TOD,1,20131227,134000,32.5950000,32.5950000,32.5925000,32.5925000,7446000
USD000000TOD,1,20131227,134100,32.5935000,32.5935000,32.5890000,32.5895000,11104000
USD000000TOD,1,20131227,134200,32.5900000,32.5900000,32.5900000,32.5900000,3080000
USD000000TOD,1,20131227,134300,32.5900000,32.5900000,32.5880000,32.5880000,5532000
USD000000TOD,1,20131227,134400,32.5850000,32.5880000,32.5835000,32.5880000,1295000
USD000000TOD,1,20131227,134500,32.5880000,32.5880000,32.5850000,32.5875000,211000
USD000000TOD,1,20131227,134600,32.5855000,32.5860000,32.5800000,32.5820000,3349000
USD000000TOD,1,20131227,134700,32.5800000,32.5815000,32.5800000,32.5815000,5909000
USD000000TOD,1,20131227,134800,32.5820000,32.5865000,32.5820000,32.5850000,2422000
USD000000TOD,1,20131227,134900,32.5870000,32.5900000,32.5840000,32.5840000,5271000
USD000000TOD,1,20131227,135000,32.5835000,32.5845000,32.5800000,32.5820000,781000
USD000000TOD,1,20131227,135100,32.5820000,32.5880000,32.5820000,32.5880000,1991000
USD000000TOD,1,20131227,135200,32.5890000,32.5895000,32.5885000,32.5895000,389000
USD000000TOD,1,20131227,135300,32.5895000,32.5900000,32.5875000,32.5875000,647000
USD000000TOD,1,20131227,135400,32.5890000,32.5930000,32.5890000,32.5915000,26579000
USD000000TOD,1,20131227,135500,32.5900000,32.5925000,32.5880000,32.5925000,13104000
USD000000TOD,1,20131227,135600,32.5925000,32.5925000,32.5900000,32.5900000,12101000
USD000000TOD,1,20131227,135700,32.5900000,32.5935000,32.5900000,32.5905000,20516000
USD000000TOD,1,20131227,135800,32.5930000,32.5930000,32.5890000,32.5900000,8910000
USD000000TOD,1,20131227,135900,32.5900000,32.5900000,32.5890000,32.5890000,566000
USD000000TOD,1,20131227,140000,32.5895000,32.5935000,32.5890000,32.5935000,7360000
USD000000TOD,1,20131227,140100,32.5925000,32.5935000,32.5880000,32.5905000,23204000
USD000000TOD,1,20131227,140200,32.5900000,32.5900000,32.5900000,32.5900000,63000
USD000000TOD,1,20131227,140300,32.5925000,32.5930000,32.5900000,32.5930000,847000
USD000000TOD,1,20131227,140400,32.5930000,32.5935000,32.5930000,32.5930000,4325000
USD000000TOD,1,20131227,140500,32.5900000,32.5930000,32.5900000,32.5925000,3585000
USD000000TOD,1,20131227,140600,32.5925000,32.5975000,32.5925000,32.5955000,12508000
USD000000TOD,1,20131227,140700,32.5980000,32.5980000,32.5945000,32.5950000,4741000
USD000000TOD,1,20131227,140800,32.5950000,32.5950000,32.5935000,32.5950000,3196000
USD000000TOD,1,20131227,140900,32.5950000,32.5950000,32.5950000,32.5950000,40000
USD000000TOD,1,20131227,141000,32.5950000,32.5980000,32.5905000,32.5980000,2006000
USD000000TOD,1,20131227,141100,32.5990000,32.6000000,32.5940000,32.6000000,5411000
USD000000TOD,1,20131227,141200,32.6000000,32.6000000,32.5900000,32.5900000,3277000
USD000000TOD,1,20131227,141300,32.5930000,32.5940000,32.5875000,32.5900000,4562000
USD000000TOD,1,20131227,141400,32.5900000,32.5900000,32.5900000,32.5900000,676000
USD000000TOD,1,20131227,141500,32.5900000,32.5930000,32.5900000,32.5900000,4062000
USD000000TOD,1,20131227,141600,32.5900000,32.5915000,32.5900000,32.5915000,1823000
USD000000TOD,1,20131227,141700,32.5915000,32.5930000,32.5915000,32.5930000,2489000
USD000000TOD,1,20131227,141800,32.5930000,32.5930000,32.5900000,32.5900000,520000
USD000000TOD,1,20131227,141900,32.5925000,32.5930000,32.5925000,32.5930000,8716000
USD000000TOD,1,20131227,142000,32.5950000,32.5950000,32.5930000,32.5950000,975000
USD000000TOD,1,20131227,142100,32.5940000,32.5950000,32.5930000,32.5930000,4466000
USD000000TOD,1,20131227,142200,32.5955000,32.5955000,32.5950000,32.5955000,378000
USD000000TOD,1,20131227,142300,32.5955000,32.5955000,32.5935000,32.5935000,387000
USD000000TOD,1,20131227,142400,32.5935000,32.5970000,32.5930000,32.5965000,10706000
USD000000TOD,1,20131227,142500,32.5965000,32.5970000,32.5900000,32.5945000,7300000
USD000000TOD,1,20131227,142600,32.5945000,32.5945000,32.5945000,32.5945000,260000
USD000000TOD,1,20131227,142700,32.5945000,32.5950000,32.5910000,32.5940000,958000
USD000000TOD,1,20131227,142800,32.5915000,32.5935000,32.5915000,32.5930000,808000
USD000000TOD,1,20131227,142900,32.5935000,32.5945000,32.5880000,32.5880000,5591000
USD000000TOD,1,20131227,143000,32.5900000,32.5920000,32.5880000,32.5880000,1241000
USD000000TOD,1,20131227,143100,32.5890000,32.5935000,32.5875000,32.5890000,4844000
USD000000TOD,1,20131227,143200,32.5935000,32.5960000,32.5915000,32.5960000,1455000
USD000000TOD,1,20131227,143300,32.5960000,32.6080000,32.5955000,32.6080000,15853000
USD000000TOD,1,20131227,143400,32.6080000,32.6180000,32.6080000,32.6175000,5161000
USD000000TOD,1,20131227,143500,32.6180000,32.6180000,32.6085000,32.6085000,2430000
USD000000TOD,1,20131227,143600,32.6150000,32.6195000,32.6150000,32.6155000,3004000
USD000000TOD,1,20131227,143700,32.6150000,32.6150000,32.6150000,32.6150000,836000
USD000000TOD,1,20131227,143800,32.6130000,32.6150000,32.6120000,32.6125000,2584000
USD000000TOD,1,20131227,143900,32.6100000,32.6100000,32.6065000,32.6080000,4629000
USD000000TOD,1,20131227,144000,32.6090000,32.6100000,32.6075000,32.6100000,4666000
USD000000TOD,1,20131227,144100,32.6075000,32.6125000,32.6050000,32.6125000,2213000
USD000000TOD,1,20131227,144200,32.6125000,32.6165000,32.6125000,32.6145000,3514000
USD000000TOD,1,20131227,144300,32.6145000,32.6205000,32.6050000,32.6130000,15180000
USD000000TOD,1,20131227,144400,32.6125000,32.6150000,32.6100000,32.6110000,1757000
USD000000TOD,1,20131227,144500,32.6150000,32.6150000,32.6125000,32.6150000,3316000
USD000000TOD,1,20131227,144600,32.6145000,32.6145000,32.6145000,32.6145000,52000
USD000000TOD,1,20131227,144700,32.6150000,32.6165000,32.6135000,32.6135000,17958000
USD000000TOD,1,20131227,144800,32.6145000,32.6150000,32.6145000,32.6150000,1713000
USD000000TOD,1,20131227,144900,32.6150000,32.6150000,32.6150000,32.6150000,209000
USD000000TOD,1,20131227,145000,32.6150000,32.6150000,32.6150000,32.6150000,1306000
USD000000TOD,1,20131227,145100,32.6150000,32.6175000,32.6150000,32.6175000,7960000
USD000000TOD,1,20131227,145200,32.6175000,32.6175000,32.6175000,32.6175000,140000
USD000000TOD,1,20131227,145300,32.6170000,32.6170000,32.6140000,32.6165000,216000
USD000000TOD,1,20131227,145400,32.6165000,32.6170000,32.6165000,32.6170000,1399000
USD000000TOD,1,20131227,145500,32.6170000,32.6170000,32.6140000,32.6145000,1186000
USD000000TOD,1,20131227,145600,32.6120000,32.6145000,32.6120000,32.6145000,2020000
USD000000TOD,1,20131227,145700,32.6140000,32.6150000,32.6105000,32.6150000,10915000
USD000000TOD,1,20131227,145800,32.6170000,32.6250000,32.6155000,32.6175000,14030000
USD000000TOD,1,20131227,145900,32.6180000,32.6195000,32.6170000,32.6180000,11240000
USD000000TOD,1,20131227,150000,32.6175000,32.6185000,32.6080000,32.6160000,7283000
USD000000TOD,1,20131227,150100,32.6160000,32.6160000,32.6075000,32.6075000,1149000
USD000000TOD,1,20131227,150200,32.6080000,32.6080000,32.6000000,32.6000000,6620000
USD000000TOD,1,20131227,150300,32.5865000,32.5915000,32.5865000,32.5905000,1768000
USD000000TOD,1,20131227,150400,32.5875000,32.5880000,32.5800000,32.5880000,1814000
USD000000TOD,1,20131227,150500,32.5850000,32.5865000,32.5760000,32.5800000,12162000
USD000000TOD,1,20131227,150600,32.5810000,32.5840000,32.5790000,32.5840000,7456000
USD000000TOD,1,20131227,150700,32.5815000,32.5820000,32.5710000,32.5710000,5916000
USD000000TOD,1,20131227,150800,32.5735000,32.5735000,32.5600000,32.5660000,18644000
USD000000TOD,1,20131227,150900,32.5640000,32.5645000,32.5575000,32.5600000,6069000
USD000000TOD,1,20131227,151000,32.5600000,32.5600000,32.5525000,32.5540000,2571000
USD000000TOD,1,20131227,151100,32.5500000,32.5530000,32.5500000,32.5500000,2427000
USD000000TOD,1,20131227,151200,32.5525000,32.5535000,32.5520000,32.5535000,4106000
USD000000TOD,1,20131227,151300,32.5545000,32.5590000,32.5525000,32.5525000,15171000
USD000000TOD,1,20131227,151400,32.5530000,32.5530000,32.5465000,32.5465000,5127000
USD000000TOD,1,20131227,151500,32.5440000,32.5460000,32.5340000,32.5340000,3157000
USD000000TOD,1,20131227,151600,32.5475000,32.5520000,32.5475000,32.5520000,180000
USD000000TOD,1,20131227,151700,32.5520000,32.5520000,32.5520000,32.5520000,304000
USD000000TOD,1,20131227,151800,32.5550000,32.5550000,32.5525000,32.5530000,1865000
USD000000TOD,1,20131227,151900,32.5535000,32.5540000,32.5535000,32.5540000,163000
USD000000TOD,1,20131227,152000,32.5540000,32.5570000,32.5505000,32.5505000,2846000
USD000000TOD,1,20131227,152100,32.5505000,32.5575000,32.5470000,32.5545000,14680000
USD000000TOD,1,20131227,152200,32.5575000,32.5575000,32.5500000,32.5500000,5033000
USD000000TOD,1,20131227,152300,32.5510000,32.5525000,32.5385000,32.5385000,11122000
USD000000TOD,1,20131227,152400,32.5360000,32.5375000,32.5330000,32.5375000,1401000
USD000000TOD,1,20131227,152500,32.5375000,32.5480000,32.5370000,32.5480000,1995000
USD000000TOD,1,20131227,152600,32.5485000,32.5485000,32.5485000,32.5485000,200000
USD000000TOD,1,20131227,152700,32.5475000,32.5475000,32.5450000,32.5465000,1507000
USD000000TOD,1,20131227,152800,32.5470000,32.5560000,32.5440000,32.5560000,1843000
USD000000TOD,1,20131227,152900,32.5550000,32.5560000,32.5545000,32.5560000,1746000
USD000000TOD,1,20131227,153000,32.5550000,32.5605000,32.5540000,32.5605000,2197000
USD000000TOD,1,20131227,153100,32.5600000,32.5600000,32.5600000,32.5600000,1812000
USD000000TOD,1,20131227,153200,32.5600000,32.5600000,32.5570000,32.5570000,579000
USD000000TOD,1,20131227,153300,32.5590000,32.5590000,32.5540000,32.5550000,4401000
USD000000TOD,1,20131227,153400,32.5550000,32.5560000,32.5390000,32.5390000,8286000
USD000000TOD,1,20131227,153500,32.5420000,32.5485000,32.5325000,32.5325000,23096000
USD000000TOD,1,20131227,153600,32.5325000,32.5330000,32.5225000,32.5225000,12519000
USD000000TOD,1,20131227,153700,32.5205000,32.5290000,32.5205000,32.5290000,3294000
USD000000TOD,1,20131227,153800,32.5300000,32.5305000,32.5275000,32.5300000,2489000
USD000000TOD,1,20131227,153900,32.5440000,32.5450000,32.5295000,32.5335000,7193000
USD000000TOD,1,20131227,154000,32.5255000,32.5400000,32.5255000,32.5315000,4139000
USD000000TOD,1,20131227,154100,32.5210000,32.5225000,32.5050000,32.5055000,28617000
USD000000TOD,1,20131227,154200,32.5080000,32.5135000,32.5045000,32.5050000,4763000
USD000000TOD,1,20131227,154300,32.5105000,32.5195000,32.5105000,32.5185000,2335000
USD000000TOD,1,20131227,154400,32.5125000,32.5170000,32.5125000,32.5150000,508000
USD000000TOD,1,20131227,154500,32.5200000,32.5260000,32.5180000,32.5195000,4565000
USD000000TOD,1,20131227,154600,32.5170000,32.5235000,32.5170000,32.5235000,629000
USD000000TOD,1,20131227,154700,32.5240000,32.5330000,32.5240000,32.5300000,4340000
USD000000TOD,1,20131227,154800,32.5330000,32.5400000,32.5315000,32.5400000,14802000
USD000000TOD,1,20131227,154900,32.5360000,32.5360000,32.5295000,32.5350000,1036000
USD000000TOD,1,20131227,155000,32.5385000,32.5425000,32.5365000,32.5375000,5110000
USD000000TOD,1,20131227,155100,32.5365000,32.5380000,32.5295000,32.5365000,3671000
USD000000TOD,1,20131227,155200,32.5420000,32.5430000,32.5390000,32.5430000,1588000
USD000000TOD,1,20131227,155300,32.5425000,32.5430000,32.5385000,32.5410000,1047000
USD000000TOD,1,20131227,155400,32.5405000,32.5495000,32.5400000,32.5425000,3139000
USD000000TOD,1,20131227,155500,32.5385000,32.5385000,32.5370000,32.5370000,6584000
USD000000TOD,1,20131227,155600,32.5380000,32.5380000,32.5315000,32.5375000,11398000
USD000000TOD,1,20131227,155700,32.5375000,32.5385000,32.5355000,32.5355000,935000
USD000000TOD,1,20131227,155800,32.5380000,32.5380000,32.5345000,32.5345000,170000
USD000000TOD,1,20131227,155900,32.5405000,32.5405000,32.5345000,32.5350000,4435000
USD000000TOD,1,20131227,160000,32.5350000,32.5350000,32.5200000,32.5285000,6599000
USD000000TOD,1,20131227,160100,32.5220000,32.5230000,32.5190000,32.5230000,1149000
USD000000TOD,1,20131227,160200,32.5240000,32.5265000,32.5240000,32.5265000,344000
USD000000TOD,1,20131227,160300,32.5400000,32.5400000,32.5330000,32.5335000,2060000
USD000000TOD,1,20131227,160400,32.5345000,32.5345000,32.5310000,32.5345000,555000
USD000000TOD,1,20131227,160500,32.5345000,32.5365000,32.5330000,32.5365000,4172000
USD000000TOD,1,20131227,160600,32.5365000,32.5365000,32.5365000,32.5365000,150000
USD000000TOD,1,20131227,160700,32.5335000,32.5335000,32.5305000,32.5305000,2059000
USD000000TOD,1,20131227,160800,32.5345000,32.5350000,32.5305000,32.5350000,1361000
USD000000TOD,1,20131227,160900,32.5295000,32.5295000,32.5290000,32.5290000,62000
USD000000TOD,1,20131227,161000,32.5290000,32.5310000,32.5290000,32.5310000,276000
USD000000TOD,1,20131227,161100,32.5320000,32.5450000,32.5320000,32.5450000,2015000
USD000000TOD,1,20131227,161200,32.5420000,32.5425000,32.5350000,32.5355000,7000000
USD000000TOD,1,20131227,161300,32.5400000,32.5410000,32.5385000,32.5410000,1703000
USD000000TOD,1,20131227,161400,32.5400000,32.5410000,32.5350000,32.5410000,18448000
USD000000TOD,1,20131227,161500,32.5410000,32.5410000,32.5380000,32.5400000,1627000
USD000000TOD,1,20131227,161600,32.5410000,32.5410000,32.5285000,32.5315000,6213000
USD000000TOD,1,20131227,161700,32.5310000,32.5320000,32.5255000,32.5320000,6962000
USD000000TOD,1,20131227,161800,32.5305000,32.5350000,32.5250000,32.5250000,2382000
USD000000TOD,1,20131227,161900,32.5295000,32.5295000,32.5155000,32.5205000,20474000
USD000000TOD,1,20131227,162000,32.5200000,32.5200000,32.5080000,32.5080000,5108000
USD000000TOD,1,20131227,162100,32.5050000,32.5060000,32.4970000,32.5060000,3785000
USD000000TOD,1,20131227,162200,32.5065000,32.5090000,32.4930000,32.4930000,8067000
USD000000TOD,1,20131227,162300,32.4975000,32.4975000,32.4875000,32.4875000,3010000
USD000000TOD,1,20131227,162400,32.4895000,32.4895000,32.4630000,32.4685000,7355000
USD000000TOD,1,20131227,162500,32.4695000,32.4770000,32.4695000,32.4760000,10004000
USD000000TOD,1,20131227,162600,32.4775000,32.4900000,32.4775000,32.4810000,20312000
USD000000TOD,1,20131227,162700,32.4790000,32.4820000,32.4790000,32.4815000,1405000
USD000000TOD,1,20131227,162800,32.4820000,32.4915000,32.4820000,32.4915000,12141000
USD000000TOD,1,20131227,162900,32.4905000,32.4945000,32.4875000,32.4895000,2813000
USD000000TOD,1,20131227,163000,32.4940000,32.5010000,32.4940000,32.4940000,1700000
USD000000TOD,1,20131227,163100,32.4975000,32.4980000,32.4975000,32.4980000,692000
USD000000TOD,1,20131227,163200,32.5030000,32.5085000,32.5005000,32.5025000,1979000
USD000000TOD,1,20131227,163300,32.5050000,32.5050000,32.5050000,32.5050000,100000
USD000000TOD,1,20131227,163400,32.5025000,32.5025000,32.4925000,32.4950000,3490000
USD000000TOD,1,20131227,163500,32.4930000,32.4985000,32.4930000,32.4985000,1110000
USD000000TOD,1,20131227,163600,32.4985000,32.4985000,32.4985000,32.4985000,100000
USD000000TOD,1,20131227,163700,32.4995000,32.4995000,32.4995000,32.4995000,4000
USD000000TOD,1,20131227,163800,32.5000000,32.5010000,32.4995000,32.5010000,2756000
USD000000TOD,1,20131227,163900,32.5010000,32.5065000,32.5010000,32.5035000,3222000
USD000000TOD,1,20131227,164000,32.5030000,32.5030000,32.4970000,32.5010000,3349000
USD000000TOD,1,20131227,164200,32.5020000,32.5040000,32.5020000,32.5040000,1000000
USD000000TOD,1,20131227,164300,32.5005000,32.5040000,32.5005000,32.5040000,522000
USD000000TOD,1,20131227,164400,32.5040000,32.5045000,32.5040000,32.5045000,2000000
USD000000TOD,1,20131227,164500,32.5040000,32.5040000,32.4995000,32.5000000,2297000
USD000000TOD,1,20131227,164600,32.4975000,32.5000000,32.4975000,32.4995000,6865000
USD000000TOD,1,20131227,164700,32.4995000,32.5000000,32.4950000,32.4950000,7282000
